CATEGORY|DATE|BANK_NAME|ATM_CRM_ONSITE_NOS|ATM_CRM_OFFSITE_NOS|POS_NOS|MICRO_ATM_NOS|BHARAT_QR_CODES_NOS|UPI_QR_CODES_NOS|CREDIT_CARDS_NOS|DEBIT_CARDS_NOS|CREDIT_CARD_POS_TXN_VOLUME_NOS|CREDIT_CARD_POS_TXN_VALUE_AMT|CREDIT_CARD_ECOM_VOLUME_NOS|CREDIT_CARD_ECOM_VALUE_AMT|CREDIT_CARD_OTHERS_VOLUME_NOS|CREDIT_CARD_OTHERS_VALUE_AMT|CASH_WITHDRAWAL_ATM_VOLUME_NOS|CASH_WITHDRAWAL_ATM_VALUE_AMT|DEBIT_CARD_POS_TXN_VOLUME_NOS|DEBIT_CARD_POS_TXN_VALUE_AMT|DEBIT_CARD_ECOM_VOLUME_NOS|DEBIT_CARD_ECOM_VALUE_AMT|DEBIT_CARD_OTHERS_VOLUME_NOS|DEBIT_CARD_OTHERS_VALUE_AMT|CASH_WITHDRAWAL_ATM_VOLUME_NOS.1|CASH_WITHDRAWAL_ATM_VALUE_AMT.1|CASH_WITHDRAWAL_POS_VOLUME_NOS|CASH_WITHDRAWAL_POS_VALUE_AMT
Private Sector Banks|2024-05-31|IDFC FIRST BANK LTD|894|308|45494|8956|0|38079|2743113|6556382|7492564|17520124.563|1871097|12410741.062|0|0.0|29012|128038.072|719622|2118474.08553|259720|2033641.16345|0|0.0|4138363|20512512.896|0|0.0
Private Sector Banks|2024-05-31|INDUSIND BANK LTD|1854|1133|227165|146|59473|6134945|2966866|11138295|3929570|24762417.419|5148666|57552721.828|0|0.0|26682|139424.365|857182|2379727.368|642574|3147033.87|1062|81525.48012000001|4151342|24152174.631919|0|0.0
Private Sector Banks|2024-05-31|JAMMU AND KASHMIR BANK LTD|943|628|14308|942|0|436489|120028|4389112|197898|1636233.81924|106537|399429.67301|0|0.0|9702|37698.32889|976180|2496797.94881|1339753|806156.9336399998|0|0.0|5713004|29607392.924|0|0.0
Private Sector Banks|2024-05-31|KARNATAKA BANK LTD|923|580|10254|0|0|84152|0|5311239|0|0.0|0|0.0|0|0.0|0|0.0|872784|1882511.1635|78636|197610.0527|0|0.0|3920711|19150164.277|0|0.0
Private Sector Banks|2024-05-31|KARUR VYSYA BANK LTD|1467|798|8963|0|0|38217|10327|4864406|26795|187972.99371|9958|137148.42938|0|0.0|785|6131.9|1093654|2949306.7781|166540|690847.8767200001|0|0.0|4467555|22098395.79102|0|0.0
Private Sector Banks|2024-05-31|KOTAK MAHINDRA BANK LTD|1788|1476|74765|4444|122638|549537|5935815|34461860|13273558|29971901.487|4723771|43419304.86339|0|0.0|45462|210506.56569|2440117|5748789.013|2264052|6006783.659|0|0.0|11727234|56162566.93794002|0|0.0
Private Sector Banks|2024-05-31|NAINITAL BANK LTD|0|0|0|0|0|0|0|258864|0|0.0|0|0.0|0|0.0|0|0.0|17465|35963.675609999984|5510|13627.64579|0|0.0|78338|387254.145|9|7.5
Private Sector Banks|2024-05-31|RBL BANK LTD|361|36|1415638|0|3429|125071|5232433|1505017|7326654|38981555.74828|3123103|35995020.078150004|0|0.0|43451|174944.87502|187054|518737.5893|103266|691476.16705|74|2220.762|575243|3009551.796|0|0.0
Private Sector Banks|2024-05-31|SOUTH INDIAN BANK|910|407|18116|0|26811|94314|401742|3681090|758970|2920143.79302|759801|5530848.742260001|0|0.0|0|0.0|1200073|3020802.71989|189646|853263.49018|0|0.0|2971028|15049950.76589|0|0.0
Private Sector Banks|2024-05-31|TAMILNAD MERCANTILE BANK LTD|503|659|2192|0|0|141167|32168|2311393|45371|205394.54927|16606|107321.55408|0|0.0|2256|8850.45579|357803|951666.84284|40072|130472.04581|93|279.053|4994518|21978979.3|0|0.0
Private Sector Banks|2024-05-31|YES BANK LTD|1145|168|75836|100847|271323|445487793|2152111|4876512|5557094|13800327.45487|1037730|12640328.82131|0|0.0|18391|90507.9|657304|1707519.5457799917|182613|930835.0879700006|45|688.2869999999999|2501525|12716157.217|2|1.5
Foreign Banks|2024-05-31|AMERICAN EXPRESS BANKING CORPORATION|0|0|50270|0|0|0|1360555|0|1323556|10976454.097|3832589|37488308.835|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0
Foreign Banks|2024-05-31|BANK OF AMERICA|0|0|0|0|0|0|0|0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0
Foreign Banks|2024-05-31|BANK OF BAHRAIN & KUWAIT B.S.C.|0|0|0|0|0|0|0|370|0|0.0|0|0.0|0|0.0|0|0.0|1141|2757.68577|137|4075.968|0|0.0|1516|7836.01|0|0.0
Foreign Banks|2024-05-31|BARCLAYS BANK PLC|0|0|0|0|1|0|0|773|0|0.0|0|0.0|0|0.0|0|0.0|81|285.32064|33|153.46605|0|0.0|397|3641.6|0|0.0
Foreign Banks|2024-05-31|CITI BANK|0|0|0|0|0|0|201473|0|143228|812457.3024799882|242143|4347944.433579794|0|0.0|547|4330.6|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0
Foreign Banks|2024-05-31|DBS INDIA BANK LTD|440|340|551|93|0|6371|486482|1714035|503381|2495261.251079764|233704|1948370.1714399904|0|0.0|3912|11483.9|236532|575258.7836|114749|260883.77972999995|0|0.0|854713|4547393.314|0|0.0
Foreign Banks|2024-05-31|DEUTSCHE BANK LTD|13|2|0|0|0|4|0|112810|0|0.0|0|0.0|0|0.0|0|0.0|29330|94281.57125000002|11572|48246.4033899999|0|0.0|32691|199322.942|0|0.0
Foreign Banks|2024-05-31|DOHA BANK Q.P.S.C.|2|0|0|0|0|0|0|21696|0|0.0|0|0.0|0|0.0|0|0.0|863|2723.13413|214|577.80024|0|0.0|2021|11441.5|0|0.0
Foreign Banks|2024-05-31|HSBC LTD|46|28|0|0|0|0|682467|746654|844500|2962547.030579728|1324148|6145066.997911221|0|0.0|2322|17115.81812|235000|1006997.73828|0|0.0|0|0.0|230916|1387385.39121|0|0.0
Foreign Banks|2024-05-31|KEB HANA BANK|1|0|0|0|0|0|0|1474|0|0.0|0|0.0|0|0.0|0|0.0|1015|3083.649|94|132.717|0|0.0|340|2254.545|0|0.0
Foreign Banks|2024-05-31|KOOKMIN BANK|1|0|0|0|0|0|0|384|0|0.0|0|0.0|0|0.0|0|0.0|817|2250.93863|286|566.07018|0|0.0|164|1032.6|0|0.0
Foreign Banks|2024-05-31|SBM BANK INDIA LTD|0|0|0|2104|0|0|941456|783148|265334|384276.024|467424|962916.762|0|0.0|4019|15597.924|7960|20313.827|9864|25932.219|0|0.0|56984|108213.296|0|0.0
Foreign Banks|2024-05-31|STANDARD CHARTERED BANK LTD|102|64|0|0|0|0|1028511|1090953|1298747|4486909.726615036|1382144|6635217.078380162|0|0.0|2657|16883.63657999909|401105|1253945.4601099985|163478|571563.8434500009|27|568.417|679893|3513245.497789998|0|0.0
Foreign Banks|2024-05-31|WOORI BANK|0|0|0|0|0|0|0|1170|0|0.0|0|0.0|0|0.0|0|0.0|2479|8664.17587|1024|2881.95125|0|0.0|700|5024.21|0|0.0
Payment Banks|2024-05-31|AIRTEL PAYMENTS BANK|0|0|0|126572|0|2978708|0|2940669|0|0.0|0|0.0|0|0.0|0|0.0|32209|23435.7868|225029|263025.71834|0|0.0|180496|751762.7967599999|0|0.0
Payment Banks|2024-05-31|FINO PAYMENTS BANK|0|0|0|422109|0|16618|0|9335641|0|0.0|0|0.0|0|0.0|0|0.0|147222|318649.83319|10387|15271.58119|0|0.0|2180857|7077730.536|119|70.6
Payment Banks|2024-05-31|INDIA POST PAYMENTS BANK|0|0|0|156505|0|1126005|0|16353298|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|274524|104805.01316|0|0.0|0|0.0|0|0.0
Payment Banks|2024-05-31|JIO PAYMENTS BANK|0|0|0|0|0|1166|0|4298|0|0.0|0|0.0|0|0.0|0|0.0|5|6.21945|52|133.292|2|4.08818|3|4.0|0|0.0
Payment Banks|2024-05-31|NSDL PAYMENTS BANK|0|0|0|490351|0|0|0|1105909|0|0.0|0|0.0|0|0.0|0|0.0|1360|1518.11395|46170|39966.94317|0|0.0|174580|348681.412|0|0.0
Payment Banks|2024-05-31|PAYTM PAYMENTS BANK|0|0|0|0|0|0|0|32278975|0|0.0|0|0.0|0|0.0|0|0.0|693|402.34893|2484|2192.12108|0|0.0|960|2563.0|0|0.0
Small Finance Banks|2024-05-31|AU SMALL FINANCE BANK LTD|688|5|0|839|0|309694|991635|8735374|1110752|7218811.502139999|1657890|11457259.43229|1143|621.195|5072|29625.31|233918|577386.9632399973|181927|936249.1200599652|225|3323.929|1819076|9920358.156|119|118.6
Small Finance Banks|2024-05-31|CAPITAL SMALL FINANCE BANK LTD|177|2|0|0|0|0|0|247179|0|0.0|0|0.0|0|0.0|0|0.0|28208|94553.44685999997|4055|18023.345280000038|0|0.0|120139|687918.735|0|0.0
Small Finance Banks|2024-05-31|EQUITAS SMALL FINANCE BANK LTD|362|4|19603|320|46570|0|0|1839687|0|0.0|0|0.0|0|0.0|0|0.0|142348|325443.56029|40878|142080.73927|0|0.0|2760584|7502368.809|0|0.0
Small Finance Banks|2024-05-31|ESAF SMALL FINANCE BANK LTD|618|2|0|5275|0|0|0|5731566|0|0.0|0|0.0|0|0.0|0|0.0|175156|303820.27673000004|14309|33508.82031|0|0.0|912915|4450132.045|21|8.9
Small Finance Banks|2024-05-31|JANA SMALL FINANCE BANK LTD|59|2|0|152|0|500400|0|3359366|0|0.0|0|0.0|0|0.0|0|0.0|45826|103904.63913|7999|28166.48515|0|0.0|401934|1953913.20266|0|0.0
Small Finance Banks|2024-05-31|NORTH EAST SMALL FINANCE BANK LTD|19|1|0|0|0|0|0|455697|0|0.0|0|0.0|0|0.0|0|0.0|7483|9638.33388|0|0.0|0|0.0|61124|243094.7|0|0.0
Small Finance Banks|2024-05-31|SHIVALIK SMALL FINANCE BANK LTD|0|0|0|0|0|0|0|75135|0|0.0|0|0.0|0|0.0|0|0.0|4321|10956.90008|3398|14947.302|0|0.0|31529|174502.96|0|0.0
Small Finance Banks|2024-05-31|SURYODAY SMALL FINANCE BANK LTD|0|0|0|67|0|0|0|751209|0|0.0|0|0.0|0|0.0|0|0.0|17369|22803.017|922|2654.531|0|0.0|99710|392902.073|0|0.0
Small Finance Banks|2024-05-31|UJJIVAN SMALL FINANCE BANK LTD|602|4|0|0|0|599868|0|10526856|0|0.0|0|0.0|0|0.0|0|0.0|197000|390471.48328|59457|158298.88954|0|0.0|3572183|15176228.51|43|39.9
Small Finance Banks|2024-05-31|UNITY SMALL FINANCE BANK LTD|232|0|0|0|0|0|0|16250|0|0.0|0|0.0|0|0.0|0|0.0|2284|3720.46732|49|775.23633|0|0.0|8320|30060.1|0|0.0
Small Finance Banks|2024-05-31|UTKARSH SMALL FINANCE BANK LTD|313|7|0|638|0|37786|384|1746312|448|1522.27095|253|2176.67992|0|0.0|1|0.5|30707|69052.53629000003|12315|36749.95676999962|34|564.184|287861|1401700.41393|0|0.0
Public Sector Banks|2024-06-30|BANK OF BARODA|8040|2379.0|41453|44886|15819|1974992|2585324|96681921|5177881|11258536.463210002|2891938|16089682.3352|0|0.0|17040|83855.6|3812920|8582142.451290002|396481|2662609.002510001|39|113.517|23921987|117026201.084|392|365.455
Public Sector Banks|2024-06-30|BANK OF INDIA|5329|2904.0|41781|19608|0|1148510|75038|44779517|134535|533406.4167800001|59908|285639.08107|0|0.0|9312|57400.01849|2551378|5262573.92838|711184|1265796.87147|0|0.0|15326052|63901428.043|294|308.355
Public Sector Banks|2024-06-30|BANK OF MAHARASHTRA|2078|207.0|1451|1801|355014|902167|32620|13808105|46114|199254.19322999992|17935|98466.40698|0|0.0|905|4229.4|1225314|2286118.34833|284519|637535.02718|5981|65304.03421|5823534|26437955.07075|0|0.0
Public Sector Banks|2024-06-30|CANARA BANK|8308|3948.0|77878|13167|0|2612468|907085|57401698|1009355|3768511.495849999|393177|2224420.23434|0|0.0|93716|514055.5|6334344|16734161.82207|1034240|4222789.21212|4086|64707.844|32019654|154989326.514|443|388.294
Public Sector Banks|2024-06-30|CENTRAL BANK OF INDIA|2857|1144.0|3134|2605|23448|1394964|0|28707297|0|0.0|0|0.0|0|0.0|0|0.0|1591370|3761109.905|229754|739827.198|0|0.0|8795419|41111810.329|1952|2753.822
Public Sector Banks|2024-06-30|INDIAN BANK|4479|614.0|21656|11945|0|2699651|237766|32356053|207433|895302.40715|131887|1016496.36594|0|0.0|4759|35120.367|3308210|7739972.732519999|725983|1744198.8026|169|609.329|20020225|95651409.70811|1193|1146.7
Public Sector Banks|2024-06-30|INDIAN OVERSEAS BANK|2771|733.0|0|0|0|380280|79101|18761988|69930|201766.0692|21803|74796.46828|0|0.0|2323|11592.41472|2419183|5424623.72984|477851|1138300.80751|0|0.0|11926949|51148315.47734|0|0.0
Public Sector Banks|2024-06-30|PUNJAB AND SIND BANK|1028|27.0|737|1230|883|126965|0|3820483|0|0.0|0|0.0|0|0.0|0|0.0|338863|798221.38733|131158|329996.94075|0|0.0|1418434|6782665.2|0|0.0
Public Sector Banks|2024-06-30|PUNJAB NATIONAL BANK|7775|4305.0|36275|0|673192|667556|524180|40564087|387716|1566284.27312|224211|1296133.5187|1|36.0|8770|26569.025|4584783|11193827.26857|1445155|3476605.08006|0|0.0|25924987|131299585.69266|0|0.0
Public Sector Banks|2024-06-30|STATE BANK OF INDIA|24103|38430.0|1395562|52110|902411|4174437|19238868|232034018|26435033|101563848.41764995|32643416|151101705.2812901|0|0.0|129172|548872.25776|33223314|79298815.93455|7367080|19631900.31792|984|14322.75273|160387626|839110897.75588|18798|18895.930450000003
Public Sector Banks|2024-06-30|UCO BANK|2242|227.0|10814|3568|415|1111048|0|12876674|0|0.0|0|0.0|0|0.0|0|0.0|981132|2357113.6566|412903|909082.31116|780|12999.4601|6449947|30009600.15283|658|693.5939599999999
Public Sector Banks|2024-06-30|UNION BANK OF INDIA|7675|2016.0|45368|8004|272991|284566|776887|55157257|707030|2983171.907|1448049|3075387.573|0|0.0|14511|63865.349|5058643|11323054.845|2341224|5407331.121930001|2825|11281.597|44046781|135179214.99|1724|1746.674
Private Sector Banks|2024-06-30|AXIS BANK LTD|6307|8686.0|1867530|541|805179|84813774|14457746|36163344|30808172|73156511.82590005|21659152|104346211.9592|0|0.0|82090|384223.068|5335088|16169514.623779994|2337096|11795638.70855|12799|340781.24946|18595015|117623368.71633|0|0.0
Private Sector Banks|2024-06-30|BANDHAN BANK LTD|433|5.0|60323|0|0|0|0|5746225|0|0.0|0|0.0|0|0.0|0|0.0|261052|801008.53047|82194|389383.4566999999|0|0.0|2242751|12600680.154|109|112.7
Private Sector Banks|2024-06-30|CITY UNION BANK LTD.|1149|530.0|6945|69922|0|70823|27579|2822694|53833|226033.405310008|22590|212599.53502000013|0|0.0|307|1675.7|400519|1117207.82952|39620|140117.82809|0|0.0|2577959|14442796.7713|0|0.0
Private Sector Banks|2024-06-30|CSB BANK LTD.|710|47.0|0|0|11918|0|110860|883835|200403|645360.69345|753464|1404546.36127|0|0.0|0|0.0|160590|347850.12914|14624|50677.96373|2|21.8|433620|2156090.5|1|0.5
Private Sector Banks|2024-06-30|DCB BANK LTD|413|5.0|8007|0|14175|0|0|934908|0|0.0|0|0.0|0|0.0|0|0.0|84101|241990.43596|40468|156792.72934999998|268|6832.225|279261|1495626.898|0|0.0
Private Sector Banks|2024-06-30|DHANALAKSHMI BANK LTD|241|39.0|1399|0|0|33513|11984|546640|23327|52756.86406|6356|25526.81223|1|7.06624|232|820.0|159646|307912.0331700001|6352|15786.65682|0|0.0|445564|1953744.05435|0|0.0
Private Sector Banks|2024-06-30|FEDERAL BANK LTD|1704|335.0|20384|589|867|5342589|997820|13691402|2002854|6350504.244|1811856|9420009.74463|0|0.0|4836|22802.75|3207969|7551096.714|1276241|4938379.31|2761|39577.40213|8044962|40546379.767|43|39.51
Private Sector Banks|2024-06-30|HDFC BANK LTD|12114|9049.0|1509922|4004|1950499|604987|21333467|56396005|60877755|157446831.03565997|31927165|257070167.91754|0|0.0|208325|1315479.71429|11672311|38986019.81842|7291184|34625398.11627|73530|1109011.80786|35452905|231632603.293|727|731.0
Private Sector Banks|2024-06-30|ICICI BANK LTD|10166|6929.0|1735334|6252|591560|3558887|17268688|32064590|19499727|92132282.78541036|47020436|212837985.56817025|58|4617.342|68264|331795.2|7559595|26194411.986350097|2988918|20874528.41829997|7489|153184.16580000002|16643801|117196080.214|4|2.477
Private Sector Banks|2024-06-30|IDBI BANK LTD|2332|961.0|14218|1539|2288|312473|36338|11992645|67016|248845.21463|56492|202121.8394|0|0.0|464|2729.21204|1277408|2971333.4839499933|242682|732043.4268099975|0|0.0|5408948|27094266.36592|99|46.617
Private Sector Banks|2024-06-30|IDFC FIRST BANK LTD|898|318.0|46601|7800|0|38079|2813627|6599079|7804146|17321567.605|1848591|11796260.123|0|0.0|27732|122546.6|695293|2015044.54691|257120|2263081.53567|0|0.0|4032156|19722419.575|0|0.0
Private Sector Banks|2024-06-30|INDUSIND BANK LTD|1863|1127.0|227387|146|59595|6302804|2992748|11273667|3808067|23649918.396|5591645|53689941.491|0|0.0|25239|133111.415|818778|2219973.531|630713|3228780.89|928|56859.98339|4187813|24816133.71718|0|0.0
Private Sector Banks|2024-06-30|JAMMU AND KASHMIR BANK LTD|947|631.0|14310|942|0|489793|120788|4416890|185866|1515940.72721|90535|361175.05136|0|0.0|9086|39785.72986|919365|2251974.7270600004|1190142|714426.94388|0|0.0|5734875|31575201.773|0|0.0
Private Sector Banks|2024-06-30|KARNATAKA BANK LTD|931|573.0|10333|0|0|86760|0|5343061|0|0.0|0|0.0|0|0.0|0|0.0|809262|1617241.6855799998|67633|189734.16698|0|0.0|3794505|18423034.337|0|0.0
Private Sector Banks|2024-06-30|KARUR VYSYA BANK LTD|1467|786.0|9042|0|0|39721|10284|4911135|27118|180385.50192999895|10007|132953.72084999998|0|0.0|727|5665.9|1032073|2666675.942640002|152324|841778.9255600005|0|0.0|4395846|21773493.34167|0|0.0
Private Sector Banks|2024-06-30|KOTAK MAHINDRA BANK LTD|1800|1479.0|73864|4444|123618|561670|5517030|34427656|12439827|26713950.4864|4425204|42905938.00591|0|0.0|38167|177275.32787|2339221|5394700.533|2165134|6054295.792|0|0.0|11371258|53928117.41539001|0|0.0
Private Sector Banks|2024-06-30|NAINITAL BANK LTD|0|0.0|0|0|0|0|0|262632|0|0.0|0|0.0|0|0.0|0|0.0|16846|31626.96262|5298|14265.959749999996|0|0.0|75123|362520.681|13|8.3
Private Sector Banks|2024-06-30|RBL BANK LTD|362|36.0|1529389|0|3429|126039|5256416|1517240|5633684|27439985.93061|4614842|44296933.34693|0|0.0|43401|177172.82061000002|175629|470405.5590700001|94283|640621.44879|56|2618.698|549201|2875298.75|0|0.0
Private Sector Banks|2024-06-30|SOUTH INDIAN BANK|911|387.0|18037|0|32188|95024|400063|3705989|716707|2628206.65909|740616|5111477.20959|0|0.0|0|0.0|1113478|2722168.70801|180750|862543.54394|0|0.0|2905714|14421381.79848|0|0.0
Private Sector Banks|2024-06-30|TAMILNAD MERCANTILE BANK LTD|504|658.0|2312|0|0|144788|32354|2317836|43255|191816.24231|16033|109812.89536|0|0.0|2116|8885.5|357803|951666.84284|35367|135755.42169|66|192.821|4871803|21456300.1|0|0.0
Private Sector Banks|2024-06-30|YES BANK LTD|1142|164.0|76982|99850|277794|197310670|2216551|4938516|5721621|13547397.88173|1032029|12214415.86023|0|0.0|18186|91151.8|626192|1606172.9450199993|175955|941476.4905700036|45|894.301|2358736|12065304.588|21|21.1
Foreign Banks|2024-06-30|AMERICAN EXPRESS BANKING CORPORATION|0|0.0|50323|0|0|0|1367400|0|1347151|10705782.38|3636205|32502097.156|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0
Foreign Banks|2024-06-30|BANK OF AMERICA|0|0.0|0|0|0|0|0|0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0
Foreign Banks|2024-06-30|BANK OF BAHRAIN & KUWAIT B.S.C.|0|0.0|0|0|0|0|0|439|0|0.0|0|0.0|0|0.0|0|0.0|1287|4092.13361|102|3745.96375|0|0.0|1465|7749.6|0|0.0
Foreign Banks|2024-06-30|BARCLAYS BANK PLC|0|0.0|0|0|1|0|0|776|0|0.0|0|0.0|0|0.0|0|0.0|121|270.69618|13|34.563660000000006|0|0.0|433|4049.3|0|0.0
Foreign Banks|2024-06-30|CITI BANK|0|0.0|0|0|0|0|205639|0|138508|856618.6705599986|228394|3582358.279489808|0|0.0|434|3441.8|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0
Foreign Banks|2024-06-30|DBS INDIA BANK LTD|440|342.0|546|93|0|6448|502134|1727436|505276|2352331.6633998463|243558|2082095.7315199687|0|0.0|3901|11502.3|224688|528949.7663899999|115354|295724.38313|0|0.0|828116|4427454.557|0|0.0
Foreign Banks|2024-06-30|DEUTSCHE BANK LTD|13|2.0|0|0|0|6|0|110850|0|0.0|0|0.0|0|0.0|0|0.0|27833|86272.67029000002|12780|47438.28896999976|0|0.0|30140|181959.92|0|0.0
Foreign Banks|2024-06-30|DOHA BANK Q.P.S.C.|2|0.0|0|0|0|0|0|21959|0|0.0|0|0.0|0|0.0|0|0.0|988|3088.9521500000005|211|399.88449000000026|0|0.0|2057|11905.2|0|0.0
Foreign Banks|2024-06-30|HSBC LTD|46|28.0|0|0|0|0|698858|754217|870469|2966596.921659925|1309385|6288301.675181198|0|0.0|2310|16549.64386|227632|981526.094634|0|0.0|0|0.0|226853|1364929.25135|0|0.0
Foreign Banks|2024-06-30|KEB HANA BANK|1|0.0|0|0|0|0|0|1488|0|0.0|0|0.0|0|0.0|0|0.0|955|3549.646|61|173.033|0|0.0|262|1802.7|0|0.0
Foreign Banks|2024-06-30|KOOKMIN BANK|1|0.0|0|0|0|0|0|390|0|0.0|0|0.0|0|0.0|0|0.0|544|2181.75|230|565.10759|0|0.0|135|880.0|0|0.0
Foreign Banks|2024-06-30|SBM BANK INDIA LTD|0|0.0|0|2098|0|0|944278|788018|263038|393478.5463300008|462949|945886.22568|0|0.0|4789|19037.37502|8358|19669.78307|9274|26157.621159999995|0|0.0|31241|93270.97463|0|0.0
Foreign Banks|2024-06-30|STANDARD CHARTERED BANK LTD|102|64.0|0|0|0|0|1032558|1099835|1215148|4076944.8642774094|1287524|6134737.821421134|0|0.0|2486|15065.552189999931|386786|1171194.986879999|151478|535850.3603300004|26|758.917|666430|3477072.3501|0|0.0
Foreign Banks|2024-06-30|WOORI BANK|0|0.0|0|0|0|0|0|1191|0|0.0|0|0.0|0|0.0|0|0.0|2047|7633.683240000002|922|2449.327360000001|0|0.0|647|4666.0|0|0.0
Payment Banks|2024-06-30|AIRTEL PAYMENTS BANK|0|0.0|0|129306|0|2931202|0|3278963|0|0.0|0|0.0|0|0.0|0|0.0|34671|26725.11901|217913|255156.06222|0|0.0|213819|897383.3065599999|0|0.0
Payment Banks|2024-06-30|FINO PAYMENTS BANK|0|0.0|0|426495|0|17444|0|9537718|0|0.0|0|0.0|0|0.0|0|0.0|147222|303738.79774|8887|13951.20176|0|0.0|2220935|7303132.849|122|77.0
Payment Banks|2024-06-30|INDIA POST PAYMENTS BANK|0|0.0|0|182715|0|1181065|0|17469059|0|0.0|0|0.0|0|0.0|0|0.0|0|0.0|197246|65875.62816|0|0.0|0|0.0|0|0.0
Payment Banks|2024-06-30|JIO PAYMENTS BANK|0|0.0|0|0|0|613|0|37313|0|0.0|0|0.0|0|0.0|0|0.0|1|0.002|2397|5636.67258|0|0.0|0|0.0|0|0.0
Payment Banks|2024-06-30|NSDL PAYMENTS BANK|0|0.0|0|414523|0|0|0|1222781|0|0.0|0|0.0|0|0.0|0|0.0|7195|10525.26194|46118|33665.06933|0|0.0|312736|560237.941|0|0.0
Payment Banks|2024-06-30|PAYTM PAYMENTS BANK|0|0.0|0|0|0|0|0|32264225|0|0.0|0|0.0|0|0.0|0|0.0|263|138.92568|958|608.89648|0|0.0|120|366.8|0|0.0
Small Finance Banks|2024-06-30|AU SMALL FINANCE BANK LTD|690|5.0|0|839|0|313767|1000547|8636551|1111328|6399322.167799999|1781305|11105190.30406|668|408.508|4992|29621.1|223925|532119.6093699975|194155|912175.7657899644|295|4715.076|1728818|9314159.704|108|106.2
Small Finance Banks|2024-06-30|CAPITAL SMALL FINANCE BANK LTD|177|2.0|0|0|0|0|0|245962|0|0.0|0|0.0|0|0.0|0|0.0|27345|80389.18812999975|3593|17020.853030000024|0|0.0|108962|602238.156|0|0.0
Small Finance Banks|2024-06-30|EQUITAS SMALL FINANCE BANK LTD|366|4.0|7697|320|47001|0|0|1809119|0|0.0|0|0.0|0|0.0|0|0.0|135797|312551.62806|36931|150800.71626|0|0.0|2699950|7360835.904|0|0.0
Small Finance Banks|2024-06-30|ESAF SMALL FINANCE BANK LTD|625|2.0|0|5386|0|0|0|5685503|0|0.0|0|0.0|0|0.0|0|0.0|162522|282056.87228|13096|31397.097530000003|0|0.0|891736|4361858.582|16|11.4
Small Finance Banks|2024-06-30|JANA SMALL FINANCE BANK LTD|59|2.0|0|144|0|500994|0|3409378|0|0.0|0|0.0|0|0.0|0|0.0|44487|93039.07563|7529|22380.95469|0|0.0|393378|1894884.99513|0|0.0
Small Finance Banks|2024-06-30|NORTH EAST SMALL FINANCE BANK LTD|19|1.0|0|0|0|0|0|460605|0|0.0|0|0.0|0|0.0|0|0.0|7225|9178.99372|0|0.0|0|0.0|73231|255783.6|0|0.0
Small Finance Banks|2024-06-30|SHIVALIK SMALL FINANCE BANK LTD|0|0.0|0|0|0|0|0|74659|0|0.0|0|0.0|0|0.0|0|0.0|4079|9506.37|2935|13537.743|0|0.0|28897|154526.8|0|0.0
Small Finance Banks|2024-06-30|SURYODAY SMALL FINANCE BANK LTD|0|0.0|0|67|0|0|0|764924|0|0.0|0|0.0|0|0.0|0|0.0|17319|22504.621|975|2534.088|0|0.0|96930|380281.144|0|0.0
Small Finance Banks|2024-06-30|UJJIVAN SMALL FINANCE BANK LTD|606|4.0|0|0|0|603958|0|10625328|0|0.0|0|0.0|0|0.0|0|0.0|181121|336374.26693|53582|152451.74363999997|0|0.0|3296381|13607130.942|26|24.7
Small Finance Banks|2024-06-30|UNITY SMALL FINANCE BANK LTD|232||47|0|0|0|0|21698|0|0.0|0|0.0|0|0.0|0|0.0|3456|5781.08028|114|230.32641|0|0.0|10438|39748.9|1|0.1
Small Finance Banks|2024-06-30|UTKARSH SMALL FINANCE BANK LTD|314|7.0|0|641|0|37865|392|1754698|406|2429.14275|319|2585.69226|22|5.795259999999998|0|0.0|30590|66959.34560999996|11805|44455.08003999929|26|243.504|253921|1321474.19377|0|0.0
Public Sector Banks|2024-07-31|BANK OF BARODA|8254|2291.0|42009|44875|17062|2030912|2711000|97443635|5623715|11957630.996|3070545|17509807.659|0|0.0|15943|77757.7|3859383|8813177.452650001|604181|3291760.722540002|10|33.99|23914732|114983813.448|323|306.456
Public Sector Banks|2024-07-31|BANK OF INDIA|5330|2904.0|41599|19608|0|1150943|74540|41126319|141631|569189.0519|70041|342684.58028000005|0|0.0|9636|58482.71868|2589745|5384471.8419200005|823684|1487094.09286|0|0.0|15532787|63589470.54923|328|343.45
Public Sector Banks|2024-07-31|BANK OF MAHARASHTRA|2096|230.0|1415|3164|355014|908167|31795|13925267|48122|217752.55158|21114|114053.55266999998|0|0.0|922|4433.5|1208872|2428869.3634|299242|791981.84005|5863|66289.92931|5951744|26829376.61808|0|0.0
